Ee Egamma t theta
49.0239 41.3656 0.28436 2.88079
47.3187 46.5239 0.166626 2.43105
46.516 50.2076 -0.192281 2.66536
47.1202 46.553 -0.195266 3.07007
44.6423 40.012 0.336343 3.03913
42.3469 40.8016 -0.680148 2.95656
40.6618 44.5349 -0.379963 2.6996
47.8888 46.0632 0.608353 3.13778
41.8218 44.0601 0.448586 2.73371
45.7235 48.7045 -0.0738888 2.57824
44.0103 42.3311 0.0361961 2.92372
43.0921 45.1635 -0.644978 3.02843
45.8054 51.8733 -0.611712 3.01675
50.7701 42.8528 0.54307 2.84732
48.706 51.3658 0.667653 3.13095
45.8576 47.3808 0.578485 2.95271
43.1307 50.0643 -0.309566 2.66515
46.9986 41.34 -0.0338004 3.11723
44.925 47.7119 -0.406194 3.01703
41.486 44.2186 0.651822 2.89735
49.9776 49.1237 -0.155414 2.97752
43.9568 40.1511 -0.266096 2.98476
45.178 46.0278 -0.0805532 2.98038
41.2662 43.5867 0.29367 2.77222
50.5829 44.8547 0.357636 3.11379
44.4367 54.84 0.0551084 2.54508
41.245 52.0599 0.351514 2.38302
41.896 46.2793 -0.240122 2.57877
51.8878 43.53 1.10571 3.02793
43.0611 40.2821 0.0093348 2.42901
50.7359 52.2547 -0.421405 2.95877
47.6602 46.1313 0.244506 2.7906
40.7881 46.259 0.511748 2.52593
40.0314 45.0763 0.00433862 3.13614
42.9103 45.7187 -0.265893 2.93399
48.7655 48.8658 -0.615072 2.85038
47.6702 42.736 -0.596294 2.98467
41.0513 47.9435 0.329451 3.00231
41.651 41.6787 -1.21661 3.06019
48.358 42.3394 1.07398 2.7447
43.1635 44.9687 -0.036061 3.06538
46.7417 45.7491 0.241863 2.75276
41.499 43.5017 -0.0579824 2.28249
43.7229 40.4495 -0.238185 2.44348
46.2097 41.6431 -0.127563 2.6594
43.9931 49.0819 0.0612916 2.84047
51.1476 47.6089 -0.150779 2.7032
44.9813 44.9899 -0.130588 2.67732
42.8419 51.5219 0.411522 3.0357
47.6237 42.8281 -0.39317 2.4094
43.9118 47.5244 -0.853033 2.9883
44.1448 49.6648 -0.643063 3.03449
40.2044 43.075 0.0413851 2.7435
47.7998 41.0791 0.174392 2.72356
49.606 43.1267 -0.678379 3.09987
48.6901 41.4686 0.0733325 3.01654
47.6861 42.9711 0.0539886 2.76321
54.2328 43.5345 0.489406 2.4866
44.5214 41.888 0.26629 2.32033
47.7506 40.0383 -0.138669 2.69445
44.3442 45.9341 -1.23541 3.06952
40.9292 42.3807 0.671 2.9552
51.5909 45.6812 -0.124818 2.92202
41.4908 50.1243 -0.333285 2.5301
48.5566 49.461 0.750762 2.68454
52.9894 47.904 0.366263 3.00966
44.1387 43.3675 -0.11451 2.51032
51.2924 49.8494 -0.535659 2.92614
45.0752 47.6106 -0.0146961 3.01113
41.1962 43.5666 -0.616418 2.58453
47.3217 43.1808 0.396814 2.60296
44.774 51.8219 0.545405 2.84919
47.6229 48.8589 -0.548078 2.79228
42.1623 40.3036 -0.720087 2.46677
52.1992 49.2237 0.130341 2.58176
51.1603 41.9334 -0.262638 3.09879
48.5857 54.3121 0.115428 3.02698
42.0142 47.7946 0.524731 3.07669
46.7504 48.6458 0.0641305 3.04708
40.0236 47.332 0.261912 2.493
48.1922 40.3778 -0.15759 2.79661
41.6135 44.2584 -0.118988 2.48545
40.5543 42.2985 0.0266119 2.43087
41.4982 46.7973 0.105118 3.07557
44.3239 40.2207 0.164744 2.96594
42.7254 41.9578 0.989342 2.96158
47.5978 46.1959 0.0647778 2.98891
45.5754 51.0603 -0.63791 3.04007
46.2058 44.513 -0.332502 2.99159
50.1606 47.6525 -0.91242 2.82479
44.6346 50.7259 -0.172749 3.02235
44.1059 45.4161 0.125768 2.81024
41.7173 47.9691 0.318471 2.72223
46.8926 44.1536 -0.338003 2.84086
41.6885 52.0247 -0.11764 3.00579
41.1753 40.242 1.09954 2.90234
41.3436 40.0679 0.065523 2.60084
49.608 43.3939 -0.215983 3.13855
46.7246 40.8626 -0.715863 2.56677
40.5595 43.9206 0.208643 2.79462
46.3057 44.8732 -0.334292 3.11472
41.7779 43.0908 1.02125 2.43573
47.7093 44.3284 -0.857359 3.05601
42.2911 44.1403 -0.330552 2.81635
50.8627 41.5058 -0.0088968 3.10175
44.556 46.3718 0.2364 2.92184
42.6021 47.533 0.391457 2.98653
47.3125 40.3617 -0.199465 2.91084
43.5254 43.6848 -0.123408 2.65373
46.3558 49.7872 -0.436622 3.06568
45.7554 48.9175 0.0843334 3.07802
41.8967 45.3699 0.306969 2.85806
45.2526 50.7034 -0.585944 2.97234
47.1574 46.0295 -1.02752 2.6943
45.0145 44.5306 0.314018 3.12809
42.6874 47.2336 -0.335915 2.89832
47.7828 41.5529 0.18999 2.84559
40.5906 49.4783 -0.199796 2.3462
42.1984 40.6307 0.145305 2.43744
43.9119 40.6675 0.0675445 2.6972
50.7085 48.6597 0.183994 2.73203
45.065 52.3443 -0.0698616 2.99764
41.3602 43.659 0.934321 3.0551
41.8705 43.9161 0.246102 3.12475
54.9914 45.9335 -0.418463 3.00625
48.9326 43.4213 -0.456714 2.82629
45.5 54.2153 -0.168015 3.03701
41.4318 42.7812 -0.0752444 2.77449
47.0581 41.4095 -0.312604 2.43516
40.5283 42.5373 -0.377997 2.96495
44.1423 45.8561 0.549526 3.05658
45.4718 40.0582 0.340134 2.46715
47.0076 48.2296 1.06584 3.03244
49.7755 45.3275 -0.0893684 2.94182
43.6598 53.4797 0.0978932 2.47147
46.6891 48.9863 -0.417182 2.23674
48.9227 41.0426 -0.400145 2.87739
47.3529 44.7088 -0.0689701 3.07239
48.4342 43.3463 0.437102 2.43805
43.93 40.2937 -0.397077 2.53762
44.0622 43.8512 0.228039 2.64609
52.8392 46.4674 0.387532 3.11063
46.8407 46.584 0.350237 2.49714
43.6351 50.6124 -0.0169579 2.65724
45.105 50.8179 -0.308444 3.05341
41.662 42.1111 0.10843 3.11838
50.8431 49.7242 -0.603771 3.07239
42.5486 43.0404 -0.737614 2.52981
49.3218 43.2871 -0.151519 3.03671
44.7181 48.2861 0.0427635 2.90402
47.1624 49.2245 0.155531 2.52719
43.744 49.1233 -0.269455 2.73988
43.5719 48.775 -0.0482065 2.58821
49.1802 41.8145 -0.149459 2.86697
41.5358 50.0367 -0.224621 2.66974
41.8763 43.2733 0.833204 2.75122
40.9058 41.578 -0.272148 3.02721
53.8281 43.2182 -0.80186 2.89291
40.0751 48.0644 -0.849946 3.13916
40.1567 40.6591 1.01862 2.36068
44.7444 47.0219 0.562658 2.58714
44.9254 47.4185 0.366263 2.72817
43.8672 48.4887 0.493087 2.71431
40.1572 43.1749 0.499931 2.83485
41.242 41.0006 -0.316186 2.83182
43.8074 50.4122 0.146571 3.09372
48.6516 50.281 -0.0543304 2.29803
43.9358 43.8284 0.948768 3.0286
47.3286 53.0589 0.426016 3.1154
40.0704 47.0206 -0.0951522 3.1359
41.8948 41.8358 -0.0979943 2.89348
40.7495 43.2521 0.161926 2.97511
49.6347 53.3048 -0.490837 3.00604
43.0564 45.0164 -0.55121 2.60678
53.5295 42.2295 -0.42526 2.83455
43.4002 49.2351 -0.182857 3.06382
41.2679 53.0053 -0.0625907 3.10098
46.714 54.9076 -0.468636 2.77036
51.9947 46.4871 -0.0553444 3.04019
47.581 40.9563 -0.0452816 2.94274
42.0426 51.3253 1.07492 3.05008
45.3085 43.3273 -0.171423 2.55283
46.3427 48.504 -0.303643 2.88125
40.8296 48.918 -0.434903 2.91361
45.8545 48.373 0.44556 2.70606
40.2722 43.1128 0.18412 2.80028
41.5044 51.1005 -0.300309 3.11819
49.3377 54.5168 -0.412258 2.98259
53.9091 47.4332 -0.169233 3.08108
43.2818 46.5 -0.502937 2.97788
40.3472 41.872 -0.1076 2.59082
47.3019 40.4911 -1.20365 2.62366
44.3515 48.4551 -0.326065 2.5115
47.5001 41.538 -0.23345 3.0319
44.6818 46.4871 -0.0641477 2.71964
42.4066 40.4141 -0.396266 2.79076
52.3394 43.266 -0.17208 2.86457
49.6964 45.2358 1.00396 2.8272
44.6595 50.254 0.400299 3.08864
47.7829 46.884 -0.0201446 2.99203
44.3302 42.0043 0.431532 2.23648
43.4008 50.6547 0.707582 3.03039
50.1411 45.0807 -0.214394 2.80764
40.2342 40.5804 0.113204 2.95421
42.3505 49.7326 0.283169 3.05937
41.7343 46.2843 0.482846 2.9793
46.6404 44.8249 0.148584 3.04713
40.7179 48.6848 0.0873997 3.01156
45.1781 43.3997 0.339188 2.58916
42.6186 50.0181 -0.00719263 3.06783
41.7084 51.3187 0.204899 2.82521
47.9962 48.0591 0.641023 2.32686
46.373 44.3756 0.195921 3.14086
43.5963 47.045 0.180003 2.99823
43.5885 41.3173 -0.633567 2.84858
43.8336 47.1842 -0.489931 2.95463
46.3464 43.569 0.171415 2.77255
43.9479 52.7172 0.247 2.90668
44.7559 40.1408 0.00736136 3.0208
44.2836 47.6515 0.0948278 2.38681
43.992 40.6641 -0.328481 2.75392
45.9037 46.5114 0.367212 2.3195
46.2247 41.7614 -0.261904 2.76801
44.4298 41.6605 -0.847791 2.98549
41.3628 49.031 -0.14791 2.96592
45.9352 46.7996 -0.4354 2.53072
46.1587 42.0762 0.709681 2.96489
43.6952 49.0795 -0.0948952 2.47524
44.4067 47.5551 0.523294 2.79632
41.6249 46.3635 -0.241704 2.81436
42.6765 43.5042 -0.160043 2.85824
48.1704 41.7167 -0.249791 2.44509
45.7158 45.6061 -0.80952 2.62898
41.7814 44.0985 0.34075 2.38248
49.6823 43.8626 0.471213 3.0554
47.6354 46.8086 0.94076 3.02906
45.8393 43.2465 -0.327356 2.53336
43.4641 44.3959 -0.370701 3.11574
43.0293 50.5654 -0.0837833 2.99526
40.1292 40.5544 -0.788148 2.89867
46.3107 43.9298 -0.029001 2.98124
45.569 50.6414 -1.2054 2.73919
48.3948 42.5521 0.0208401 2.88813
51.1459 43.6477 0.228351 2.96985
48.6588 53.6395 -0.0856645 2.6003
48.1883 45.4388 -0.599912 2.7862
42.0872 43.298 0.0306852 3.05168
54.6116 42.0399 0.545648 2.58083
48.5846 43.0549 0.684207 2.97476
50.7574 50.1721 -1.20768 3.11319
44.679 44.7521 0.402304 3.08105
54.8847 49.2236 -0.854481 2.45619
43.9418 44.657 -0.18238 2.97375
43.0788 48.7633 -0.977591 2.93393
40.6627 40.515 -1.05908 2.99458
44.0241 48.729 -0.224205 2.44185
40.758 47.3098 0.366153 2.78119
49.5155 54.3205 0.630492 3.07818
41.6569 44.9334 -0.222913 2.80822
47.2034 46.969 0.034966 2.67859
40.4708 53.2076 -0.395428 2.72078
41.2232 44.7071 -0.123902 2.87566
44.0296 46.7513 -0.611605 2.99874
42.0425 47.4668 -0.15636 2.77277
48.8877 48.8775 0.857675 2.93096
44.0645 42.3106 0.0289802 2.84589
46.892 48 0.549455 2.74468
48.0154 42.5175 -0.154288 2.99512
41.0803 46.578 -1.26813 3.07442
45.1271 45.7941 -0.164133 2.68803
41.3756 45.2505 0.228941 2.84038
42.0904 41.5891 0.0102865 2.93219
41.1883 47.8462 0.0751738 2.83319
42.4057 40.9388 -0.548715 2.56886
44.882 53.8795 0.275956 3.05293
46.1932 51.8791 0.668361 2.82695
42.1647 48.7293 -0.243278 2.82955
40.6786 41.6233 0.525783 2.93202
51.5052 52.419 -0.200549 3.03481
44.8426 46.5551 0.839906 2.78523
40.937 47.5461 0.612587 2.66776
43.1551 45.6388 -0.675285 3.02992
41.3281 51.2302 0.342093 3.06823
47.8508 42.7898 -0.0583791 2.88107
46.9748 45.5462 0.977886 2.77121
40.1214 46.5845 0.115672 2.81739
43.4307 50.3974 0.771432 3.11244
41.5925 46.612 0.563764 2.87449
41.7871 43.1193 -0.0652954 3.08935
47.8851 47.7066 0.130812 2.89016
42.7894 51.1255 0.134243 2.49944
44.4138 48.775 0.19299 2.87336
50.9604 41.1483 -0.0899303 2.70157
41.3254 46.7993 0.368938 2.82334
47.0414 54.9926 -0.456766 2.74581
40.7503 43.0919 0.0186471 3.08896
41.1721 54.9598 -0.0520223 2.92749
49.1336 43.6348 0.19672 3.10801
50.5953 40.6205 -0.475408 2.80532
42.4753 41.1402 -0.0170441 3.04465
47.0505 45.35 -0.729618 2.78248
46.1555 46.8725 -0.252162 2.81267
47.7486 41.0003 0.304726 2.93971
44.881 42.3159 0.465671 3.10586
49.5746 42.3529 0.652663 2.46534
45.2908 46.8479 -0.594997 2.94681
46.5694 45.6087 0.716934 2.7905
48.0859 40.1278 0.744463 3.08092
48.6629 43.1787 0.172277 2.81299
43.9708 43.9003 0.0574584 2.57581
44.9371 46.6877 -0.0354688 2.34154
43.0972 46.4299 -0.136804 2.83041
44.3328 42.16 0.513176 2.5089
43.1181 42.0994 0.423842 2.63918
47.4557 43.0441 -0.361976 2.61366
41.5184 42.166 1.05847 2.37987
45.2198 54.3073 -0.0430654 2.5731
48.6329 51.5607 0.478942 3.05831
41.2321 50.8097 0.348959 2.82814
51.8648 49.9357 -0.790599 2.98389
41.7496 40.6203 -0.274452 2.9555
44.6734 49.6111 0.0139885 3.07528
48.5259 48.6899 0.796519 2.76284
41.1479 44.531 -0.466388 2.80621
45.0922 41.4534 0.375316 3.05906
50.1619 43.5244 0.284734 3.00449
44.3066 45.7305 -0.792776 2.92294
50.48 45.4813 0.650753 2.52881
44.2026 41.7739 -0.718856 2.55188
50.1355 44.4766 -1.19808 2.58557
46.0037 43.1982 -0.018754 2.53371
40.4306 44.8977 0.33606 2.72185
45.1073 44.3311 -0.609945 2.97105
45.0135 45.0373 0.557714 2.52988
50.5653 45.2716 0.713114 3.06846
43.3776 40.1331 0.142532 2.31849
49.3496 48.8578 0.337657 3.01545
48.8172 41.0821 0.284729 2.87347
48.548 50.0252 0.319666 3.03423
42.6974 40.309 -0.118741 2.61157
42.577 46.941 -0.767811 2.46479
52.2707 47.9672 -0.104809 2.64534
48.9621 41.0113 -0.132932 2.87467
40.7489 45.1445 0.540079 2.87644
43.7695 43.6044 -0.460859 3.03847
46.8062 50.5274 0.159676 2.79311
45.3873 40.7747 0.560852 2.73233
48.9442 46.8733 0.407588 2.74515
41.8829 41.1259 0.0677472 2.96232
49.3328 41.7784 0.142114 3.02976
40.0603 48.0221 0.361372 2.66103
43.322 45.203 0.0918448 2.74953
40.4287 42.1746 -0.749664 2.53528
51.6863 40.2285 0.11439 3.01968
47.4237 43.0936 -0.384072 2.47141
43.7444 45.9334 -0.00176111 2.7762
43.4296 51.8483 0.604803 2.76021
43.0647 42.9679 0.442981 2.82274
41.5518 44.2975 0.637788 3.12507
45.9018 45.7154 0.51252 2.87074
47.2604 43.5451 -0.465205 3.03663
41.6222 44.1286 -0.274288 2.86755
44.8157 49.7294 0.254925 2.65827
42.0467 45.529 -0.973528 2.93381
43.4862 44.539 0.655216 2.77065
45.1971 40.8289 -0.486571 2.63872
52.9679 43.5751 0.196221 3.01325
40.2413 45.1194 -1.02392 2.66024
41.4808 46.8204 -0.809308 3.0531
44.1043 41.7603 -1.3124 2.58574
51.6552 49.9409 0.333284 2.82756
45.6863 49.5181 -1.56123 2.5586
41.3259 48.1655 -0.365781 2.71973
44.9207 46.8225 0.647002 2.76509
53.7746 46.5989 -0.599793 2.95874
51.7945 46.0059 -0.625707 3.01976
42.877 42.9785 0.438213 2.50967
47.2983 40.6901 -0.411452 2.79841
45.3726 42.7733 -0.735817 2.83384
43.8422 49.4114 -0.00810341 2.31469
52.9727 41.7277 0.385786 2.82615
42.4189 41.358 0.16437 3.11529
52.4612 41.0397 0.293424 2.84879
48.3308 40.666 0.594593 3.09802
43.1915 50.8906 0.264533 2.86045
46.6008 43.2304 -0.376032 2.92457
48.9044 45.082 0.513908 2.83604
52.9648 45.9864 -0.721331 2.89381
49.6624 44.1262 0.309593 2.94367
50.7541 49.8521 -0.642639 2.85375
41.8618 48.5856 0.320457 3.11709
53.4264 42.831 0.797678 2.93511
47.6635 40.6548 -0.267556 2.81798
48.0805 41.097 -0.23809 2.66571
49.7068 51.673 -0.180897 2.69609
41.3956 46.0215 -0.0609914 2.8304
40.928 47.0884 0.36601 2.49144
43.0338 45.8581 -0.46462 3.13563
44.1134 41.0453 -0.910185 3.10763
44.3847 46.5466 -0.577956 3.13823
52.0676 45.0096 -0.987943 2.98809
44.6324 44.9258 -0.242051 2.6804
44.5335 46.4786 -0.00401332 2.81796
45.0506 50.4774 -0.00572032 2.60032
40.1815 49.0523 0.376398 2.97676
47.1684 41.39 0.308054 2.95072
41.3837 46.468 -0.307881 3.08154
46.4279 40.4092 -0.041719 2.9069
45.848 44.5429 0.0155493 2.87011
45.5794 47.4386 0.285626 3.13399
50.0983 42.9422 0.287314 2.70738
46.8092 40.309 0.0317271 2.71288
44.6189 41.8592 -0.0377855 3.06331
40.8115 43.3034 -0.476467 2.45863
42.7156 43.5694 0.116759 3.10945
47.8335 51.3333 -0.191059 2.94602
49.7708 41.7528 -0.00267941 2.9922
41.0283 44.7379 0.477436 2.64292
42.5208 40.8954 -0.144699 3.03073
48.5055 46.185 0.759098 3.03684
40.3357 40.0135 0.0726877 3.08771
49.2924 42.1409 -0.318858 2.7482
46.4126 48.8117 -0.106516 2.83182
43.538 46.6503 -0.609968 3.00156
43.8022 48.9598 0.505753 2.82442
44.0059 43.6618 -0.638331 2.68591
40.7187 43.1919 0.167156 2.9018
46.6397 48.3531 -0.280435 2.80685
45.9884 46.235 -0.245552 3.04031
43.9619 50.1538 -0.640664 2.95201
40.2402 54.0454 -0.0361865 3.06494
41.6534 43.1059 -0.773194 2.42624
49.8754 51.6896 0.415833 2.80816
47.5029 47.5892 -0.552684 3.11532
50.4397 46.1009 0.0602615 2.77017
40.0115 40.3851 -0.51465 2.89519
48.5774 53.2554 -0.211204 3.06099
49.3553 40.9784 -0.313836 3.00122
47.0988 44.0095 0.435576 2.62661
42.1062 50.3679 -0.632933 2.89936
43.5838 43.7723 -0.817178 3.03014
51.2592 44.2958 0.265163 2.87052
44.351 40.1346 0.621557 2.45723
43.5064 40.8462 0.238036 2.87796
45.9208 54.6263 -0.848155 2.47321
46.3718 41.3671 -1.04034 3.02653
46.7924 48.1535 0.382841 2.65376
48.1936 41.4492 -0.369517 2.95655
43.415 40.4986 0.217626 2.95877
43.9966 50.3429 -0.0411349 2.89909
52.1425 41.6187 -0.000809902 3.02263
50.8344 46.5144 -0.185965 2.9125
41.7376 44.4677 0.255725 2.95764
54.6909 48.8215 -0.769249 3.1371
40.9609 44.2165 0.74478 2.98768
41.1969 47.6076 -0.254263 2.89007
48.0104 46.0783 0.162921 2.72632
49.1416 42.7774 0.117393 2.88571
44.436 42.4777 0.376189 2.63919
42.4455 47.9327 0.50069 2.70909
43.4937 47.0837 -0.606502 2.95752
43.9638 45.4615 -0.443072 2.63132
41.4674 45.0897 -0.276624 2.76035
44.9248 42.2528 -0.434368 2.85612
47.225 48.7538 0.236316 2.72465
52.4574 44.0008 -0.859228 2.97818
53.0915 46.661 0.699964 2.83934
51.6375 45.1486 -0.253793 2.63615
41.0605 42.3774 0.430888 2.68716
41.2745 41.0377 -0.16801 2.94235
50.0647 51.5621 1.23996 3.12744
41.6833 47.3637 0.0156477 2.97022
44.1256 54.4247 -0.753428 2.69344
45.6692 45.1426 0.240733 2.27603
47.2292 47.5422 0.522933 3.09228
46.4446 40.852 0.756006 2.99741
40.4099 48.1908 0.520106 3.03046
44.9804 48.8526 -0.623954 2.6822
49.8725 44.351 -0.211581 2.63592
43.6296 47.1073 -0.533455 2.30644
46.2469 41.0339 -0.282863 2.49758
42.3207 48.1509 -0.408317 3.11215
44.457 43.8843 -0.21073 2.91687
40.3438 45.951 0.394317 2.6901
44.1815 53.2802 -0.875853 2.85613
49.2559 46.8069 -0.03953 3.07688
48.3956 52.8985 -0.48208 2.90875
41.2374 43.7612 0.202568 2.93273
46.7659 43.8188 -0.555868 3.02584
48.1309 43.4647 -0.602599 2.91055
44.0293 40.8891 -0.659715 3.06888
50.1133 47.915 0.493309 3.02832
46.7556 49.8353 0.195706 2.95039
41.0559 41.7706 0.143358 2.58587
49.9041 40.209 0.120447 2.77424
41.7539 49.2141 0.593794 3.06039
40.544 43.6092 -1.13168 2.7029
46.6222 40.7419 0.409135 2.55645
40.9857 42.4243 -0.146407 2.36414
41.479 42.1657 0.244357 3.00817
40.7432 40.4056 -0.0130384 2.54943
43.5448 51.0551 0.126663 2.52869
46.1087 42.7945 0.352129 2.74955
41.1863 46.673 -0.758034 2.79811
43.4385 43.4658 -0.0606743 2.76274
43.7397 43.5094 0.352344 2.78696
48.2449 44.5437 -0.641818 2.63073
45.3718 45.4168 -0.27501 3.06706
44.8762 46.5808 -0.192105 2.73542
43.7393 48.8111 -0.681784 2.85308
50.318 44.7161 0.390586 2.8702
51.3356 50.7763 -0.47633 2.84717
42.2371 42.4675 -0.0885665 2.56039
45.8963 49.787 0.155252 2.5612
44.6316 43.639 -0.0969962 3.09891
40.4213 43.7418 0.0589385 2.67603
40.1248 51.1805 -0.572898 2.71294
44.374 46.3873 0.511281 3.00599
42.5815 41.6797 -0.744233 3.1276
43.7128 48.9113 0.0920878 2.54418
48.9889 44.1887 -0.00493426 3.12189
42.7701 43.1897 0.0702675 2.58687
40.1975 52.6651 0.894253 2.82205
45.2029 48.1024 0.66033 3.07581
46.4962 47.0922 -0.5394 2.96297
48.6418 42.045 0.58491 2.5685
45.8644 43.4419 0.366699 2.87683
41.7484 43.1867 0.931044 3.06984
47.5792 41.8577 -0.154494 2.90884
46.0654 49.7112 0.0244585 3.09558
48.6517 46.5927 0.89905 2.94153
47.2198 41.7718 0.531399 2.85642
44.7181 45.3548 -0.246208 2.65124
42.4039 43.8271 -0.307154 2.49742
42.3322 48.3993 -0.811717 2.64648
52.4914 40.0297 -0.214409 2.81328
45.5495 44.8784 0.12478 2.75072
48.4735 52.8533 0.40229 3.06133
42.6926 41.8993 0.121908 2.9644
53.3835 47.6373 0.431236 2.9378
43.6843 49.9155 -0.251038 2.87143
44.6039 41.6961 0.0847367 2.89796
47.5539 44.3845 -0.738527 2.98936
42.9401 47.7313 1.03305 2.9459
46.5354 40.9127 0.252822 2.55885
41.0328 40.5818 -0.249911 2.64073
41.204 41.5214 0.118204 2.5988
45.3026 47.3618 0.212989 2.84252
44.3581 42.0155 0.515498 2.8883
40.5409 46.327 0.0997278 3.00782
41.7998 51.4376 -0.415967 2.43836
43.1302 40.7251 -0.213231 2.64799
44.8981 47.8518 -0.46814 2.93891
43.5159 41.9656 -0.159326 2.91326
47.6225 51.5181 0.457553 2.93663
50.0693 44.4452 -0.361312 2.99956
44.4464 48.0508 0.317607 2.47172
47.9298 45.6883 0.227252 2.79307
52.0191 42.141 1.00091 3.12776
44.0909 52.9091 -0.0116089 2.87498
40.5612 42.5253 -0.536128 2.44049
44.049 49.9974 0.0606832 2.68843
44.1577 46.3595 0.142376 2.77636
54.3184 41.3373 0.462327 2.77309
47.0899 42.4988 0.0710497 2.97694
42.8915 42.1164 -1.62365 3.07553
43.0056 41.3675 0.355691 3.10931
49.108 40.2959 0.155229 2.87419
52.6082 46.8732 0.210465 2.45547
43.5133 44.6173 -0.452898 2.91924
40.5218 40.496 -0.0114184 2.22522
41.7481 47.287 0.274763 3.01399
54.4759 48.6767 0.205796 2.78337
54.2268 52.339 0.384754 2.67794
44.9065 44.8447 1.04898 2.77175
50.2713 49.5645 0.266077 2.8235
41.8617 47.7177 0.0819098 2.75387
42.4584 44.6877 0.0570466 3.02691
40.8578 43.5659 -0.303563 2.58154
45.517 46.8293 0.0665281 2.85859
45.4889 49.466 -0.044284 2.87314
45.3445 48.4276 1.22077 2.6294
45.7226 43.6821 -0.125302 2.85225
43.8538 42.4222 0.0217236 3.05071
42.8994 42.8499 0.0914489 2.88511
45.731 42.8128 -0.547421 2.63602
43.6753 48.019 -0.301783 2.82214
43.9283 46.2525 -0.763159 2.699
43.8926 41.2869 -0.320321 2.83099
47.3964 42.2576 0.771225 3.0244
44.7874 41.6165 -0.242967 2.36091
44.4489 49.7791 -0.0790928 2.87234
41.3381 45.1802 -0.0518914 2.80194
44.7467 43.0617 0.323792 3.08075
45.4494 40.9963 -0.755688 2.86811
50.4105 49.7614 -0.110187 3.04659
44.7103 44.4369 -0.151349 2.98111
47.2856 44.2731 -0.138284 3.04748
54.6751 43.884 -0.312687 3.06354
45.0483 40.7795 -0.285105 3.06062
44.3194 40.3983 0.146301 2.97789
47.3121 41.9906 -0.530866 2.47883
48.3348 48.1711 0.167202 2.88712
45.7441 45.8246 -0.101715 2.88094
42.5894 40.1943 -0.0808011 2.70001
46.125 43.3878 0.0445152 2.46042
47.1534 41.6681 -0.44266 2.50116
42.2229 43.6721 0.132685 2.4637
52.142 50.9643 0.10393 2.76455
42.5082 40.8326 -0.436907 2.95317
42.4837 43.7668 -0.700234 2.81348
48.8324 41.4608 0.484292 3.06084
48.882 40.2838 -0.124087 2.81812
41.4839 44.3348 0.0537851 2.74774
40.3741 46.2921 -0.978717 2.8806
40.7606 44.4957 0.76908 2.78584
48.8389 50.4563 -0.0664244 2.83254
40.3258 40.8872 -0.319643 2.26717
42.112 48.3493 0.158184 2.88967
44.6843 47.9488 0.637679 3.11427
44.9089 46.1649 0.168335 2.56414
54.671 45.2486 -0.182 2.96111
42.8067 42.7433 0.126813 2.97905
47.9325 44.1645 -0.0179337 2.54821
46.1572 48.8963 -0.527264 2.64036
43.1383 44.7508 1.12054 2.68316
41.4177 46.4673 1.04412 2.83593
40.4024 42.0728 0.524304 2.37582
41.9405 44.8387 -0.409717 2.97194
40.8746 43.9176 0.604315 3.05887
41.3547 52.469 -0.33622 3.05438
48.3436 44.4448 0.358849 2.81139
51.9035 40.5841 0.706185 2.9435
41.0573 42.3423 -0.162225 2.76362
42.5116 49.7708 0.214318 2.57431
42.8804 43.5813 1.60995 2.48156
44.0699 50.4339 -0.556538 2.96296
50.9884 41.076 -0.837077 2.61725
40.1229 48.1628 -0.460697 2.78018
41.1443 49.5985 -0.382243 2.8467
46.4685 50.4179 -0.505874 2.98088
46.5068 50.1444 -0.578006 2.72553
47.6092 46.9966 0.11564 2.65615
45.2881 40.458 -0.567875 2.56864
41.5557 44.1749 0.416731 2.8402
45.0153 43.5265 0.412547 2.61323
50.9184 49.6426 0.253619 2.64746
50.8635 44.1377 -0.181374 2.95524
46.4095 46.091 -0.808877 2.80872
47.2521 42.6013 -0.367362 2.52826
47.717 44.831 0.059267 3.01601
41.6162 46.905 -0.0915504 2.36117
43.8039 46.4555 0.231325 2.58406
41.0096 42.2306 0.0965067 2.79236
46.5056 40.6025 -0.318571 3.07032
48.323 43.4002 -0.382534 3.13523
49.0287 40.5433 0.51131 2.80596
41.3825 54.536 -0.171287 3.11119
49.1384 42.478 0.172397 2.93561
44.5742 45.1078 0.0420881 2.81023
41.1325 43.7227 -0.338841 2.65263
40.3602 40.9054 0.0615044 3.07218
44.9376 40.8741 0.638902 2.61444
43.5254 46.7527 1.10164 2.52404
50.0359 42.111 -0.542747 2.9898
40.1879 42.6713 0.431764 2.46164
48.5345 49.8254 0.6641 2.98653
49.3457 49.3496 0.384309 3.05824
44.8406 49.0828 1.25508 2.95883
43.3461 47.1774 0.225505 2.57971
50.2579 43.7308 0.76944 2.81089
43.5639 40.4456 -0.344065 2.86151
47.5155 41.8854 -0.376399 2.81473
52.4055 41.3486 -0.234856 3.12287
45.464 40.2613 -0.0206166 2.7565
42.9529 50.3454 0.933554 2.86533
46.6747 46.7186 -0.00646792 3.01875
50.7922 46.1882 0.314604 2.26284
51.9514 44.4934 -0.488077 2.96753
48.7036 41.5057 0.246577 3.10679
47.8819 42.358 -0.461179 3.0993
41.5082 54.1594 -0.116048 2.79801
47.488 43.9844 -0.318928 2.63663
44.1004 49.0847 -1.2186 3.08206
