Ee Egamma t theta
43.9847 50.3519 -0.304889 2.87343
40.8776 52.8343 0.426574 3.05318
51.4934 50.653 -0.603232 3.12701
49.5879 52.3865 0.158219 3.03667
45.2788 54.5196 0.472153 3.11088
54.714 51.2263 -0.188676 3.06483
48.7412 49.5374 -0.15749 2.98308
53.0361 47.1602 0.170873 2.63249
46.287 47.7341 1.07435 2.94887
54.1255 54.873 -0.123786 2.84988
47.0211 48.4091 0.444747 3.00006
48.4512 54.4159 0.152559 3.08284
50.0806 49.7947 0.404513 3.10858
50.587 40.3156 0.138534 2.8319
45.3195 53.1308 -0.0899577 3.11834
53.4882 52.6116 0.210493 2.99033
49.9462 52.157 -0.509843 2.63431
50.2472 48.129 0.61819 3.02455
49.3755 48.4078 -0.530404 3.09635
52.754 47.0853 -0.0937826 2.88922
53.2567 52.7141 -1.20221 2.92497
43.6656 48.5809 -0.843867 3.12254
47.5324 49.1663 -1.12432 2.97269
49.2715 47.2328 -0.269427 2.96142
53.8752 54.114 0.295628 2.97468
47.0297 46.7751 -1.00897 3.12889
47.2819 48.5665 0.445724 3.00386
44.7549 46.612 0.694899 2.60833
51.925 48.6513 -0.350347 2.68775
48.8134 54.5197 0.414513 2.90879
53.2588 49.0926 0.0607664 2.86736
45.7382 53.9511 0.503927 2.98374
50.5941 43.5747 -0.564382 3.03903
49.0088 49.0639 0.0867379 3.13827
50.2966 52.7854 -0.305248 3.02711
50.8283 47.9774 0.490186 2.9885
49.4652 49.5844 0.175678 2.80252
53.9187 53.6612 0.690022 2.59908
52.9467 44.8645 -0.481105 3.03707
52.2008 53.2586 0.109072 3.13392
51.1759 51.2227 -0.471106 2.76756
47.1356 52.4501 0.326667 2.80274
46.8431 43.863 -0.111612 2.904
53.5624 54.1382 -0.463565 2.90438
50.8573 51.892 -0.644961 2.78505
46.8624 46.0042 0.542726 3.05092
52.6751 49.4807 0.59137 2.80989
47.3117 49.9332 -0.388473 2.97724
43.454 51.8433 0.0350861 3.10167
50.2275 46.7979 -0.660929 2.89483
50.4183 43.1506 -0.442072 2.75267
48.8978 49.4723 0.593572 2.82704
52.2317 54.3205 0.651093 2.82305
51.0624 51.7604 0.647942 3.06342
45.0929 49.5012 -0.647429 3.00779
51.9694 40.7075 -0.534242 3.12948
51.5986 52.1463 0.227207 2.99232
50.5251 52.7648 -0.121011 3.08044
48.0312 50.3073 0.250536 3.12133
54.1256 54.828 0.134608 3.05268
53.4332 46.4334 0.318804 2.88419
48.7962 48.9925 0.0943147 3.1299
51.6539 54.1062 -0.984278 2.7602
45.468 54.2388 -0.460056 2.86147
51.2963 51.6084 -0.209482 3.09766
50.8877 52.7092 0.576226 2.81244
47.6526 53.1957 0.358222 2.56911
51.2341 49.5154 0.713357 2.78201
48.5521 50.9269 -0.292266 3.12159
48.9947 43.2787 0.0772534 2.83589
46.3318 51.7233 -1.03266 2.9163
52.4994 54.9608 0.112184 2.96152
50.7095 45.2857 0.023779 3.11051
54.9999 49.7715 1.06874 2.95266
51.2653 53.3245 -0.68061 2.82712
53.4021 42.8718 0.806592 2.99462
43.7855 49.6148 -0.507588 3.08059
50.6218 48.3641 -0.194415 3.01817
49.4455 53.5447 0.365919 3.03075
52.7222 48.7198 0.0722351 2.93337
54.6517 48.4669 0.686364 3.04022
53.6203 49.87 1.14692 2.64952
49.3802 53.4412 -0.697636 3.11212
46.3791 54.0061 0.61819 3.03869
53.4218 48.9233 -0.178018 3.12919
53.1075 42.058 -0.205022 3.12738
50.6388 46.5967 0.278999 2.95419
48.8675 54.4021 -0.835026 3.06302
53.6268 53.8114 1.14854 3.13031
51.6237 52.9917 -0.0346597 2.715
50.8898 50.4731 0.543824 3.13027
53.3248 51.5295 0.472492 3.1168
44.9406 54.7713 -0.0779855 3.10666
48.3974 48.5751 0.157414 3.12173
48.4999 52.8679 -1.01169 3.1156
51.5906 53.7956 0.503754 3.11291
53.6058 53.6185 -0.315462 2.9754
45.6995 49.2071 0.29099 2.72366
53.6573 53.484 0.016847 3.08023
52.1903 52.5439 -0.377743 2.85525
50.7061 53.2167 0.614803 2.94725
47.0698 53.4455 0.565437 2.79352
52.4326 52.9745 1.32737 3.02921
48.3989 41.6446 0.203822 2.94507
50.9007 47.6586 -0.39684 3.09972
53.1016 51.5032 -0.779573 2.98839
49.4999 53.3253 -0.334654 3.04692
46.9079 49.2477 0.208372 2.82733
50.8943 50.0468 0.314784 2.98664
51.1686 46.1154 -0.303234 2.67162
52.8852 49.5778 0.601235 3.04438
49.8358 45.1787 -0.0304805 2.99024
47.0143 45.0397 0.363181 2.90994
51.1609 50.3203 0.186513 3.07362
51.7142 52.1841 0.22053 2.89823
42.4569 54.5353 0.34382 3.01641
53.5822 50.3492 0.0367307 3.06949
50.0861 50.45 0.159145 2.63897
47.4663 51.2224 0.0118266 2.85176
46.8086 46.1548 -0.0719964 2.5357
52.9776 45.0262 -0.526053 2.96038
54.5691 50.0242 0.0241997 2.62805
51.1276 48.1015 -0.236655 2.99597
45.8218 41.6964 0.00678291 3.04134
47.7653 49.1866 0.230681 2.95054
52.9687 51.2561 0.104498 2.79539
48.6007 51.085 -0.146553 2.8998
48.7815 51.1107 -0.333288 3.11223
41.9377 52.7391 0.542917 2.90346
40.2767 53.7257 0.0481145 2.79989
54.372 53.6849 -0.135998 3.04851
53.1874 54.1175 0.952706 3.09973
52.6034 47.6044 -0.368081 2.97169
52.9301 48.4809 0.402769 3.09092
51.3343 54.7165 0.525113 2.84779
42.816 54.7147 -0.317454 2.97574
51.4363 50.2571 0.192433 2.82921
47.8785 54.455 -0.405807 2.94049
52.1172 48.6262 0.283847 3.02233
52.6258 54.4429 -0.108875 2.99514
54.2272 53.6224 0.47005 2.90818
49.642 46.8567 -0.400357 2.85229
52.7013 40.7044 0.411032 2.91639
46.3783 46.4074 -0.470951 2.98499
52.5838 51.6942 -0.0505911 3.03786
47.3413 51.4627 -0.0450021 3.07594
46.2414 52.1202 0.500093 2.64404
46.6039 48.2665 -0.24511 2.69326
54.555 54.685 0.913544 2.83928
50.9504 46.0345 0.177821 2.99536
47.8962 48.3169 -0.605165 2.96791
53.7893 54.5488 -0.0661017 2.87141
51.2911 48.9924 -0.367709 2.92097
47.9597 47.832 -0.207599 2.98049
54.3843 53.9899 0.220902 3.03163
41.3216 53.3885 0.0383749 2.96717
46.409 47.236 0.573756 2.86938
52.0572 49.9821 0.491348 3.07695
52.8312 54.8337 -0.217825 2.72392
51.0938 49.1961 0.789231 2.70485
50.1116 54.3282 -0.637236 2.97789
52.2676 52.2575 -0.115255 3.05762
46.5142 51.6592 0.479679 2.86123
53.1222 52.5134 -0.125746 2.96536
49.0891 47.6351 0.485783 2.91033
52.5979 43.4639 -0.493681 3.10611
53.4327 47.771 -0.277218 2.81071
42.7949 48.0695 -0.602654 3.12202
49.0369 50.4348 0.253626 2.72762
49.0036 46.4961 -0.573976 3.07057
46.7968 49.5243 0.147982 2.69179
53.6504 45.3313 0.800291 2.71043
52.7487 52.4784 -0.131111 3.09954
53.0176 49.4941 0.189162 2.91097
54.2881 42.8797 0.169315 2.9133
49.0835 54.2197 -0.138084 3.14077
48.7382 50.9714 0.151522 2.47875
44.1534 49.8418 0.205919 3.07308
51.7613 46.5441 0.54416 2.91065
52.7003 48.6748 -0.328897 2.72559
49.6959 45.9385 0.780275 2.73352
48.3898 44.4601 0.939054 2.77618
51.2885 49.849 0.596085 2.97054
49.164 48.1028 -0.117531 2.84951
48.9747 49.1135 -0.0245469 3.01485
45.3101 45.0232 -1.07304 2.69222
51.8566 51.1133 -0.175221 3.07434
44.2389 47.358 0.230909 2.99817
50.454 50.8281 -0.317275 3.14142
50.5524 51.9385 0.556549 2.99347
49.1762 42.772 0.800874 2.97321
53.232 53.9249 0.045979 2.94454
44.4223 45.385 -0.580802 2.69973
51.7789 51.5134 0.629582 2.95959
53.2076 53.4164 -0.297038 2.51215
50.146 45.659 -0.565112 3.06468
54.6536 50.8606 1.12027 2.94903
47.7239 52.5854 0.109888 3.06181
52.9987 45.1872 -0.0618121 3.06886
46.5272 45.2214 0.482413 2.76635
47.9092 43.096 0.246743 2.85161
48.5913 50.8866 -0.168145 3.09048
50.0782 52.8274 0.237097 2.88845
47.6441 53.4342 -0.358717 3.13587
49.464 41.3178 0.429748 3.02435
52.9592 54.9551 -0.127836 2.83579
48.7692 46.4027 0.742225 2.93749
41.961 50.1294 0.280923 2.94217
54.4385 50.4705 -0.90419 2.98064
50.755 53.7499 -0.337099 2.73448
49.7591 50.7833 0.0692827 2.7975
51.2196 50.816 0.16132 3.09975
53.2068 50.3679 -0.635415 3.07515
41.8874 50.6768 -0.57725 3.10071
45.8356 43.1606 0.286194 2.87957
53.084 45.5115 -0.291421 3.09272
44.12 52.3934 -0.37897 2.98477
48.4684 45.0262 -0.12079 2.93068
49.1833 43.8906 0.844172 2.85913
49.6063 54.574 -0.778656 2.54777
54.1074 54.4547 0.0184781 3.11447
52.3473 40.0609 0.194536 2.97469
53.6598 50.0295 0.217461 2.85842
44.7041 47.8609 0.380399 3.13913
46.9237 52.8037 -0.210972 2.69413
52.857 49.2952 0.367991 2.77886
49.4765 45.66 0.073091 2.82232
46.9049 49.9046 -0.046904 2.75579
48.5025 47.7611 -0.0732778 3.08798
49.4956 50.1805 -0.559763 2.59017
44.3783 48.9003 -0.268625 2.91756
49.1632 49.085 0.41627 3.02051
49.5928 53.8648 0.432056 2.79752
53.1614 47.3198 -0.136712 2.99386
45.3081 51.5059 0.152016 2.91847
52.9085 52.9424 -0.0166878 2.96338
50.1362 48.9639 -0.363563 3.04697
51.9097 41.9924 -0.0437967 2.77837
50.5911 48.8648 -0.0464609 3.08317
47.6658 53.6207 0.7024 2.86122
53.4969 46.9332 0.127217 2.51475
51.9744 54.7403 -0.125153 3.04365
50.0376 53.6888 0.113251 3.00186
53.8607 46.6575 -0.471267 2.97781
53.3714 52.1907 0.162487 2.89546
49.9726 50.711 -0.481001 2.87989
49.9435 52.3411 0.213178 3.06478
52.5238 52.0267 -0.534972 3.05604
52.1391 51.1459 1.28717 2.9688
53.1556 50.6502 -0.195942 3.13014
53.6488 45.1889 0.479691 2.93721
52.882 53.1169 0.0701108 2.90711
47.1197 48.5293 -0.666053 3.07662
50.5927 51.8957 -0.72113 2.87417
51.9012 48.3153 0.455569 3.00132
51.7716 52.6336 0.408476 3.03777
52.9154 54.6374 -0.0647071 3.09008
49.5486 53.3935 0.146618 2.99999
54.1091 43.8065 -0.0396098 3.06584
50.8606 40.6408 0.643225 2.72906
48.8478 47.8497 -0.153824 3.12803
52.6762 52.8 0.385077 3.01689
41.6532 46.9965 -0.237549 3.07701
44.4096 49.0987 -0.621643 3.01561
48.5484 42.1404 0.580845 2.82406
54.8017 52.123 -0.346225 2.58832
46.1015 46.2742 0.130654 3.07447
48.9321 49.5694 -0.332556 3.04768
50.076 47.9512 -0.0736377 3.05555
53.8783 50.2821 0.348796 2.88539
45.2154 49.8979 -0.458738 3.13496
50.7035 52.4909 -0.2978 2.98132
52.8744 54.8827 0.470308 2.84358
52.2938 41.8201 0.264532 3.1043
46.6101 52.1721 -0.36762 3.13618
52.2263 53.1935 -0.159631 2.85163
50.5937 53.3666 -0.0990904 2.94053
52.9555 50.2199 -0.383501 3.02962
52.4352 54.0262 -0.221791 2.96098
54.0502 54.9676 0.735052 2.70037
48.7939 51.5093 -0.81894 2.79017
44.4596 53.246 0.34539 2.95908
51.6964 48.9327 -0.347383 2.89175
47.1619 49.5527 -0.218115 3.09154
53.3813 50.674 -0.0957495 2.91146
51.1041 54.3636 -0.111673 3.082
54.7828 48.2478 -0.243379 2.43521
48.7595 44.7989 0.540061 2.86638
50.6314 51.1047 -0.803542 2.95861
54.1196 48.3956 0.89596 2.81282
53.5702 52.8203 0.0705268 2.88149
51.535 51.1649 -0.286014 2.9914
52.8516 52.4378 -0.493268 3.08673
47.1267 53.0762 -0.551044 2.81029
54.3907 48.416 -1.37025 2.99406
48.8006 53.6368 -0.0890359 2.88331
46.23 54.5871 -0.675916 3.09895
48.5238 54.3237 -0.35795 2.96042
54.4674 51.2061 -0.724486 2.67446
50.382 47.1578 -1.04093 2.97617
48.0632 49.5816 0.313588 3.10191
49.6488 49.2455 -0.597809 3.05664
45.7552 46.2351 -0.555014 3.03853
49.8808 47.5245 -0.370761 3.12321
54.6119 48.4639 -0.439273 2.94698
53.3079 54.0801 0.451903 3.07025
54.9412 54.9978 -0.191358 2.95016
42.1671 51.4433 -0.59551 3.09606
47.1319 48.5842 -0.394667 2.97959
53.1561 48.5951 0.609155 2.94799
48.8885 49.4813 0.00438737 3.04136
53.1055 47.2324 0.463782 2.94813
50.603 48.0045 -0.488825 3.04526
45.855 49.3989 0.362837 2.96937
54.2381 50.9306 -0.154727 2.87755
52.7274 53.2462 0.332334 2.63931
52.3071 41.4989 0.528657 2.8718
49.4215 49.3669 -0.0441357 2.95276
50.6303 53.8006 -0.595516 3.01617
49.8459 50.4636 0.00672136 2.55254
50.5507 52.7377 0.253672 2.95119
52.3357 53.2071 0.224312 2.99981
50.1642 53.239 0.0269262 3.09194
50.335 43.2909 0.213978 3.00161
52.5912 46.7181 0.269297 3.06829
50.5025 50.836 -0.0207959 3.11337
54.1118 49.838 -0.050656 2.5857
47.8959 53.7425 0.249043 3.00372
54.0818 52.1017 0.858596 2.97242
54.9137 54.2674 0.433453 3.13724
53.8892 54.9381 -0.0599495 2.64485
51.3741 46.027 -0.34482 2.93636
49.1449 46.7746 0.628574 2.93264
54.567 48.3451 -0.569109 2.9634
49.3535 49.207 0.00728231 2.244
47.963 54.0273 -0.913319 2.89629
51.3032 46.8303 -0.41164 2.82585
47.9297 47.3577 0.395341 3.08013
53.6819 50.7879 -0.551985 3.05753
51.9356 46.2868 -0.0811581 2.93786
54.1568 52.9327 0.453235 2.91188
51.0548 46.8865 0.13122 2.97778
49.2496 52.4111 -0.173949 3.02436
42.7526 47.4544 -0.940567 3.06786
54.7662 49.1538 -0.377628 2.75508
48.1418 42.5745 0.226103 2.95254
45.2636 44.5608 0.991213 3.03701
54.8971 54.1925 -0.514981 3.07704
53.1297 53.3142 -0.592139 2.9969
47.244 43.1365 0.0694606 2.65107
46.0749 44.1004 -0.334626 2.76393
53.4787 51.6361 -0.0975129 2.94837
51.35 49.0014 -0.348758 2.94879
52.2289 48.6494 -0.135335 3.02407
53.8642 50.9118 -0.271496 2.71008
49.7144 49.6528 0.0167371 3.05215
53.7765 49.7401 -0.0895302 2.86508
53.9934 54.8669 0.625088 2.98136
53.8313 52.2526 -0.294547 2.8655
45.342 52.295 0.0739865 3.13903
44.3746 49.4706 0.0219847 2.79033
50.6162 50.98 0.474836 3.03167
45.5421 51.9844 -0.3195 3.10265
51.5151 54.4811 0.232915 2.9141
52.0341 48.8717 -0.289416 2.65431
53.8549 51.5404 0.434396 2.95627
47.4028 54.8349 0.473098 2.99458
54.5515 53.4536 -0.297038 2.67888
50.6905 48.1405 0.607732 2.92363
52.9616 48.755 -0.403198 2.80884
54.3077 52.5596 1.14742 2.95163
52.3843 52.4282 -0.614231 3.0962
51.0195 51.0616 -0.309432 3.06959
45.4672 50.0868 0.13221 2.78017
43.0066 53.0719 -0.0848537 3.10357
50.8063 48.515 -0.198303 2.9081
53.8095 48.6419 -0.0678867 2.88332
47.4733 54.24 -0.17112 2.93614
50.5043 45.6106 -0.510029 2.99757
51.1519 51.3152 -0.640794 2.77426
48.7278 47.7116 0.733886 3.07946
52.0868 52.0633 -0.383629 2.89713
52.4079 53.0147 -0.225274 3.10057
47.5002 45.0352 0.330953 2.89454
46.2858 49.5534 -0.401367 2.70462
50.0416 50.2975 0.123595 3.06132
41.0442 49.0305 0.761089 3.11666
53.5672 48.646 0.323227 2.93397
49.4054 50.5087 0.469477 3.11529
51.0964 48.2972 0.0857127 2.85107
43.741 54.3841 -0.318046 3.13119
47.2479 48.8913 -0.106535 2.89557
54.8907 54.5321 0.131437 2.88292
53.5631 49.4389 1.02544 2.78277
49.1864 53.5539 -0.378213 2.6393
52.317 50.3419 0.858109 2.57179
46.8996 49.0798 -0.771256 3.12199
54.227 50.964 -1.22798 2.89232
49.5557 45.6636 0.531607 2.96608
54.5172 51.086 0.0885894 2.89715
45.3776 45.1564 -0.0146712 3.0268
51.4396 47.4422 0.226524 3.04789
42.5489 44.0662 0.188722 2.87038
51.1134 50.9758 -0.145415 2.90748
51.5582 49.3715 -0.751752 3.08776
54.6341 54.8024 0.243605 2.91349
53.7103 48.9416 -0.487931 2.88428
54.0905 49.7726 -0.115134 3.0061
49.4197 47.8786 -0.739852 2.75108
46.414 54.6939 0.158859 2.74497
49.7442 45.0516 -0.0625836 2.72118
44.7922 48.5343 0.290635 3.06818
53.7015 48.7232 -0.425277 2.91753
47.4135 50.1344 0.0403847 2.70892
51.9363 52.0309 0.141955 3.04217
50.6618 48.4976 -0.00829474 2.90034
50.9089 40.8644 -0.0662715 3.0151
52.2197 51.123 -0.00319018 2.91289
47.4064 46.3721 0.10943 2.81212
50.6472 47.2827 -0.265221 2.65467
50.6132 47.0926 0.895024 2.88678
47.8537 45.226 -0.0695572 2.68241
52.523 50.1989 -0.0885136 3.07033
44.6247 53.5146 -0.681044 3.12202
53.7476 45.8777 0.38449 2.90666
49.6109 50.1242 -0.344143 2.94281
48.6314 49.383 0.213669 2.8473
48.806 47.7755 -0.694538 2.83272
47.3822 54.5508 0.347958 2.75464
53.751 42.2438 -0.559748 2.82187
53.4134 49.3038 -0.347176 3.00081
47.3122 40.2679 0.828138 2.99561
50.1086 47.9466 0.849861 2.67575
47.1793 48.8254 -0.181043 2.82733
52.0326 50.2427 0.676461 2.58325
48.342 45.2105 -0.139337 3.09982
42.4188 52.5059 -0.4807 2.77815
46.0239 44.1947 -0.177194 2.79874
51.8412 52.8748 -0.252197 2.82711
41.6445 54.0006 -1.00924 3.06533
54.185 51.6198 -0.66032 2.89886
54.5397 51.3043 0.0911584 2.73646
46.6255 51.5126 0.310729 3.05411
53.1984 51.6667 -0.369112 2.99891
52.4931 54.675 -0.250444 3.01642
46.5553 44.911 -0.812006 2.82417
50.3084 42.7399 0.196168 3.00361
54.2229 50.492 0.304734 2.74599
54.1332 51.1117 0.701314 2.86186
52.7129 49.1247 -0.193603 3.1198
51.3488 48.9462 0.154441 2.97108
46.5768 45.4081 0.528092 3.11383
44.6684 48.4347 -0.390539 3.12125
50.339 54.149 0.751365 3.05928
53.2516 53.5359 -0.481806 3.11892
48.5598 53.986 -0.467295 2.9698
52.6143 52.302 -0.0944811 3.02851
43.7048 50.626 0.383471 2.47683
48.8054 50.6002 0.21192 2.76417
40.0351 45.8323 -0.135384 3.06348
51.5562 44.5693 0.732623 3.10193
49.3035 45.4579 -0.869778 2.78433
47.191 51.5729 -0.259936 3.12079
50.3474 52.1725 0.27484 3.06793
52.9993 47.8532 -0.153187 2.69642
54.6937 53.8781 0.382988 3.04604
50.4534 53.7796 0.808727 2.90047
50.3788 50.7995 0.396612 2.79351
54.2283 52.945 0.725119 2.9157
53.8233 51.0608 -0.509779 2.98512
48.6083 51.5628 -0.959054 3.01992
53.6885 53.4449 -0.52551 2.7399
47.9999 53.59 0.00675605 3.13144
53.6362 52.7711 -0.179109 3.05824
48.1881 45.5778 0.392609 3.00728
48.3866 52.8187 -0.166911 2.83293
48.3828 50.8575 0.655018 2.85786
49.0498 53.9636 0.075398 2.95306
52.439 51.762 0.57752 3.13998
48.5921 47.9432 0.131188 3.08347
48.6128 48.3803 0.5785 3.13829
52.3738 45.9282 0.977987 3.03767
47.9585 47.7722 0.134555 2.99127
50.6698 53.1491 -0.450797 2.73123
53.9349 43.2862 0.500578 3.11431
53.9529 49.9527 0.334669 3.04347
51.2257 46.235 0.440104 2.98245
48.7489 50.0476 -0.580909 3.04787
42.6793 54.0764 0.364798 2.88287
49.2304 44.4534 -0.730071 3.0726
49.9871 50.8056 0.691762 2.75175
50.1581 50.9675 0.478972 2.77826
54.5889 48.3483 -0.741884 2.78137
46.6723 44.0439 0.36841 3.08191
50.9776 53.8192 0.369967 2.81883
50.5452 53.2809 1.21107 2.58521
52.8187 50.3026 -0.917886 2.97255
53.0774 53.1086 -0.0392472 3.04184
50.4686 52.8071 0.296467 2.8413
53.1619 54.4481 -0.193731 2.57588
53.4106 53.3031 -0.00462848 3.13803
53.6493 53.3333 0.542461 3.12367
50.207 49.5315 -0.245293 3.00798
44.0796 47.9914 -0.460725 2.81374
53.7234 54.149 0.621279 2.85019
43.1753 48.3483 0.113645 2.94439
54.9941 52.1184 0.260434 2.96073
49.3296 50.9286 1.01783 2.9856
41.9668 50.6495 0.518296 3.03249
47.8117 54.3491 -0.139434 3.13542
50.7808 50.8635 -0.41214 2.88494
47.2611 46.9003 -0.650646 2.92388
52.4848 52.2094 -0.0483707 3.01605
46.9189 47.0987 0.314589 2.91351
52.7705 50.8324 -0.40786 2.95553
41.8272 48.8327 -0.0818948 2.78096
48.531 54.1191 -0.545218 2.68432
53.7082 50.6734 -0.161511 2.73878
48.9845 48.1869 0.610015 2.9628
49.252 47.1309 -0.157484 2.90687
54.5458 54.3385 -0.0618585 3.01462
49.1404 54.2875 0.594994 2.59613
52.9991 47.1628 0.711586 2.95357
48.729 53.024 -0.106606 2.96672
46.3395 50.851 -0.400599 3.09414
53.3983 47.6196 0.0159376 2.63363
52.7688 54.9847 -0.0687987 2.93517
52.8095 48.4553 -0.0426778 3.01074
47.7408 51.2945 0.3423 2.8273
50.5459 44.8806 0.873216 2.8154
47.1272 52.1549 0.689602 3.07614
51.2036 50.4884 0.0616313 2.80283
46.3884 52.7463 -0.252616 3.02923
47.2421 53.9504 0.769272 2.97961
48.8513 50.6957 -0.618144 3.11328
51.9303 46.7518 0.950329 2.79366
48.8736 52.7231 -0.255882 2.58234
54.9137 46.6167 0.0562815 2.92842
42.7413 53.7511 0.0824401 2.98715
51.418 53.6518 0.445048 2.75328
50.9841 51.1784 -0.436459 3.09163
53.5339 50.3624 0.302737 3.13456
54.3498 51.5601 -0.0301678 2.95647
54.6117 51.5246 0.728665 2.97928
51.4314 51.4817 -0.622728 2.68179
50.5611 52.5964 0.0841287 2.40797
51.4156 44.0167 -0.137316 2.96051
41.2179 47.8793 0.0235369 3.12307
54.8725 50.8728 0.0572549 3.03027
47.1087 47.5284 -0.239838 2.7764
52.6337 54.7379 -0.112658 3.10577
51.2576 42.8674 -0.191428 3.06183
51.4231 52.2287 0.423447 2.82175
51.9669 52.712 -0.466941 2.73009
46.6893 53.8369 1.17738 2.8236
54.6373 42.7061 -0.743832 2.9898
50.2158 47.3353 -0.631298 3.1415
50.8286 45.0505 -0.107963 2.69239
54.0468 51.6769 -0.281029 3.13966
50.3426 52.9201 0.548883 2.97311
53.5728 50.5248 -0.449682 2.68853
47.5533 46.6849 -0.452337 2.55446
53.4879 51.4518 0.509357 3.04228
50.0867 53.3995 -0.59825 2.95681
53.8683 48.3316 -0.459178 2.88199
47.3705 54.8139 -0.365383 3.03882
47.9178 53.933 -0.467979 2.74407
48.8201 53.6305 -0.880105 3.09622
52.823 52.0327 -0.452448 3.00376
45.848 52.3665 0.634402 3.07858
48.1202 54.393 0.305329 2.95935
50.3797 47.9519 0.0541912 3.04595
45.7423 46.9684 -0.0832798 3.09028
53.4986 51.672 -0.109694 3.11166
51.6991 47.8448 -0.878366 2.9976
52.0355 51.1384 0.1391 3.05431
50.9029 51.8424 -0.132667 2.9495
44.1425 49.3008 0.210836 2.80712
45.865 51.0087 0.469831 3.00439
45.9079 43.5142 -0.394166 2.91718
48.9318 53.0805 0.482842 2.88128
54.9218 45.4731 0.0957589 2.90811
51.3909 42.2928 0.389064 2.72546
46.9595 51.8246 -0.381398 2.62312
48.0004 52.4557 -0.647148 3.10524
47.3869 54.1779 -0.396238 2.88534
46.4658 51.0003 -0.883863 2.93384
52.5373 52.9235 -0.0692012 2.86132
47.8708 51.543 0.106849 2.80285
50.9084 48.005 0.297522 2.74804
44.4425 54.1888 -0.250509 2.89419
49.2181 47.2055 0.551089 2.96911
50.9671 52.9173 0.971088 3.11422
54.8346 51.9159 0.363184 2.72373
50.5698 54.1269 0.315286 3.1067
47.8699 52.6841 0.173127 2.95301
51.7818 51.4237 -0.320553 2.83484
49.7768 52.5955 -0.780082 3.07297
45.337 42.6381 -0.151867 2.89352
54.6307 50.0802 0.47597 2.9875
52.4329 48.1792 -0.619509 2.96822
54.6183 48.2321 -0.616151 2.99004
49.4769 50.9817 0.595467 2.55014
52.329 54.8845 -0.55046 2.90942
52.1176 52.0907 -0.195289 2.5969
51.5949 53.5147 -0.20752 2.86458
54.5013 49.6377 0.222167 3.04711
45.051 51.5135 0.426796 3.11592
49.0179 53.9834 -0.488766 3.11819
48.0926 43.4031 1.67201 3.09751
52.2741 49.1936 -0.19413 3.07486
40.4176 49.1686 0.473978 3.05137
42.6606 47.207 -0.597187 2.95635
54.9035 53.9336 -0.342353 3.04294
51.4029 42.865 -0.100186 2.92822
52.677 50.6687 -0.823502 3.13364
53.528 48.4707 0.333695 3.1288
49.8859 51.092 -0.673064 3.04707
49.2801 52.819 -0.308035 3.06346
51.5441 49.0741 0.222363 3.04823
49.1897 52.9788 0.149404 2.83413
53.0341 53.1144 0.161286 2.54319
51.6732 47.7053 -0.415533 2.88497
51.8709 47.7185 0.00939279 2.78773
49.8509 48.1715 -0.190645 2.81337
42.6916 51.898 -0.315321 2.98177
53.4992 50.1949 0.0746226 3.11003
53.0415 51.7009 -0.155222 3.08124
52.9014 52.601 -0.235221 3.02501
52.6854 49.5706 -0.134803 3.00354
48.594 48.318 -0.0325842 3.04937
51.0151 45.0234 0.598175 3.09713
47.6652 50.3083 0.718341 3.02773
52.4767 53.1581 -0.264561 3.11026
50.0593 53.8922 -0.320776 2.91092
45.2588 51.2565 -0.0245546 3.05864
52.1199 52.1221 -0.269468 3.04248
53.3429 53.9129 -0.22075 3.05047
41.9545 47.1094 0.0239477 2.94566
50.136 54.2052 -0.215842 2.92387
48.9307 50.4446 0.0751723 3.06268
53.6257 52.4445 -0.155805 2.46419
47.7919 44.8987 -0.444021 3.0132
51.1223 53.3363 0.255957 2.89915
42.9035 49.3618 0.409634 3.11369
53.0005 53.0309 -0.538694 3.05267
50.9962 44.7985 0.794049 2.94727
49.1036 53.0742 0.0428747 2.75485
51.6125 51.9801 -0.596212 3.13138
46.4177 52.7648 0.0789743 3.05396
49.7222 50.7521 0.56858 3.08632
48.5691 50.3035 -0.133449 2.82139
51.7039 53.5177 -0.891896 2.46774
54.0776 52.231 -0.112573 2.80344
47.2543 51.8391 0.182086 3.06036
53.9846 46.0462 -0.706978 3.00863
51.438 47.6418 -0.871561 2.88117
41.5554 53.4066 -0.853072 3.13424
46.2712 54.2831 -0.374033 2.67679
42.5307 48.687 -0.366598 3.10339
49.8284 51.4821 0.932702 3.07893
49.189 45.7264 0.563367 3.09465
46.732 46.2614 0.153774 2.9546
49.8037 54.9728 -0.169063 3.05982
51.8929 42.5365 -0.12143 3.12676
46.19 53.1865 -0.0233758 3.13328
41.8189 54.6475 -0.196404 2.81825
50.0516 52.9268 -0.492942 2.93296
47.5984 40.559 0.67658 2.73924
51.7336 49.1511 0.216913 2.75612
53.4599 49.2013 0.572141 3.04028
53.088 46.981 0.187557 2.88937
47.9506 48.6562 -0.226902 2.76871
52.4197 42.069 -0.828749 3.05547
54.7713 48.47 0.350298 3.08871
53.1882 52.9333 -0.369559 3.00825
51.8346 48.3873 -1.11651 2.74421
50.7791 51.3407 -0.274833 2.84699
42.8079 46.3935 -0.660301 3.00719
44.3576 50.8394 0.685406 3.03092
49.328 48.757 -0.499999 2.82175
54.681 51.0619 -0.480765 2.76901
48.9435 53.534 0.123089 2.91719
45.6396 42.5602 0.854632 2.9672
