Ee Egamma t theta
61.7975 54.6026 1.13578 3.07227
50.106 50.542 0.229803 3.08594
62.5593 53.8499 1.41505 3.12307
56.5976 44.5761 -0.584365 3.02653
49.5023 47.1277 1.0415 2.88152
57.4557 57.8674 1.03602 3.06664
48.8394 58.1762 1.80806 2.80537
54.5113 58.6743 1.01066 3.07482
55.4642 45.257 1.05962 2.92713
42.7794 45.6835 1.98458 2.94091
54.4775 57.3146 1.30099 3.1106
55.2388 49.208 0.58267 3.01412
53.6873 52.2826 -0.418014 2.95017
48.771 55.9901 0.22828 2.94572
53.2382 46.3583 0.863216 2.92062
49.8126 61.7174 2.51035 2.94999
52.0005 50.1534 0.254045 3.08804
42.9829 55.4892 1.54393 3.07014
59.316 59.4185 0.0960399 2.90519
52.2284 54.5151 -1.84907 3.02326
55.4585 44.6241 -0.643297 2.75395
44.6092 52.5172 -0.241294 2.77554
59.6045 42.5194 -1.3068 3.13522
55.4628 49.4213 1.45529 2.60575
49.7576 51.3688 -0.115559 2.95825
56.1062 45.0099 -1.43731 3.11255
59.7797 48.5212 -0.0336735 2.96832
63.7395 46.5903 -1.42074 3.10918
47.7392 46.3922 0.848436 3.08394
60.4853 51.3624 -0.785675 2.92598
53.0929 55.8516 1.37419 2.90247
49.6235 47.8585 -2.10977 3.03533
49.3438 43.4879 0.132853 3.10025
45.3312 39.9899 1.49072 2.71577
56.7458 50.5657 -0.351401 3.13431
51.4637 53.734 -1.58677 2.72293
69.17 57.6783 0.78733 3.08164
54.0812 45.8855 -0.667185 3.05281
51.1908 52.5437 0.27341 3.03681
64.6358 49.3111 2.04928 2.96207
48.2987 43.279 -0.892114 3.10142
49.9616 52.6636 -0.271619 3.03996
60.1126 44.9654 -0.722488 3.06215
54.2787 45.0169 0.942643 3.01058
48.0122 48.7436 -0.623445 3.13719
46.281 39.7464 1.06303 3.05838
53.4449 50.6027 -0.0609454 3.13298
62.1306 56.9107 -0.205531 2.91819
43.1717 44.5751 -0.918738 2.95827
49.9943 45.7008 -1.52974 2.95034
60.1079 47.9336 0.341355 3.12188
60.2841 51.7922 -0.0264604 3.10018
48.7626 59.4122 -0.58182 3.00658
50.1704 62.3213 1.07783 2.97626
51.427 55.5078 -1.70394 3.06589
59.6988 56.3815 -1.26752 2.90687
50.8475 48.7767 -0.878693 3.05213
54.433 51.3184 -1.60014 3.01116
59.552 53.9781 1.55028 2.93233
54.3023 45.4954 1.02988 3.11564
49.4325 40.7855 -0.3448 2.94996
54.7364 50.9024 -1.52606 2.91341
59.7984 61.9777 -1.37014 3.11803
56.7092 66.8362 -0.0382022 3.07595
47.6646 52.2195 0.707422 3.06161
53.5535 52.1769 -0.173616 3.08383
65.6447 49.4857 -0.232103 3.03633
54.9672 62.5098 0.861476 3.0602
50.938 54.2235 1.72325 3.10078
48.57 56.8003 -0.376399 2.76162
50.1333 49.5486 -1.69708 3.09648
41.8375 54.3719 -1.95553 3.12299
58.2856 49.632 -0.255905 3.01721
56.1909 61.3908 -0.286912 3.02671
56.0603 46.4199 -1.14514 2.98456
63.9859 53.5791 0.18161 3.08382
49.7241 52.6916 -1.12241 2.96497
62.8272 48.5029 0.362826 3.01023
57.4367 62.3916 -0.86287 2.99911
52.7658 56.5473 -0.992983 2.74338
50.7639 63.0684 0.145071 2.98533
57.4827 54.6113 0.98147 2.97383
45.4094 44.5528 -1.86913 3.09815
59.9418 52.4207 0.357084 3.11045
49.9791 51.1795 0.0506101 3.08737
46.8474 54.2787 0.500865 3.07782
60.0095 50.6797 -0.247368 2.96509
62.0184 54.1764 -1.19174 3.00721
47.3198 57.5568 -0.72266 2.88497
58.1451 51.3157 0.196219 3.14058
36.7522 47.7229 -1.462 3.06055
48.4743 48.4576 -0.686355 3.09114
58.4802 57.2049 -0.103288 3.06883
47.9314 43.406 -2.09129 3.07789
55.7171 57.5127 1.05248 3.12047
51.4617 59.816 -1.8639 2.90878
64.0748 51.9733 0.020767 3.03862
48.8883 53.3718 0.259608 3.13922
51.6259 55.38 -1.13451 2.99772
43.5896 58.7561 -2.27169 2.97611
48.2734 61.1358 -0.709614 3.07791
51.9496 52.9851 -0.700737 3.12917
57.4387 54.0161 0.604533 2.98248
51.7894 42.2576 -0.118348 2.87434
53.1176 49.1318 -1.04298 2.9878
48.9754 43.6716 -0.962942 2.90603
59.038 52.6834 0.217088 3.03494
49.4244 55.6525 -0.441712 3.09603
51.2366 56.7849 1.58902 3.03027
51.2058 55.4327 -0.646245 2.67133
49.3071 54.6584 -0.758738 2.96173
49.5441 50.5017 -0.913231 2.70334
56.0982 56.5135 -0.0508976 3.13158
53.0684 46.6727 0.610012 2.84992
47.2474 48.2314 -0.320348 2.91358
56.198 59.7525 -0.679463 2.85454
48.4482 47.5753 -0.258739 2.97338
58.0868 44.8789 0.182495 2.93054
51.3315 52.5487 1.29999 2.93804
56.0101 55.2616 -0.947652 3.00481
56.9076 51.5363 -1.11159 2.95378
54.0427 45.5027 -0.32889 3.00435
54.2134 57.543 1.05639 2.86817
46.6886 48.099 0.965897 3.10742
56.6288 43.6944 -1.12431 2.94817
56.4738 54.2936 -0.711369 2.95729
45.9107 48.3592 -1.05818 3.05416
50.3446 51.1615 -0.061628 2.85857
50.6968 54.3838 -0.0808547 2.78458
55.0595 46.4014 -0.267013 3.09142
48.7079 52.8187 -0.536146 2.78726
51.2177 52.3345 -0.26026 2.96152
45.4733 65.4305 -1.24172 2.96878
51.4383 58.769 1.18376 3.09925
54.2494 60.5028 -0.409614 3.08059
50.7478 52.8479 -1.79294 2.97626
46.3753 51.4661 -0.21797 2.9972
53.9976 61.0092 1.07427 2.96375
53.1667 41.8212 0.614865 3.04446
56.2294 53.6316 1.07809 3.0293
54.7997 56.3984 0.266187 2.9041
54.337 60.7327 -0.688347 2.96451
60.1554 53.8436 0.894064 3.03297
52.7498 61.0459 -0.171893 2.84196
55.3925 55.0881 1.00931 3.07046
56.7849 59.291 1.44811 3.08662
60.4152 50.1728 -0.787006 2.9692
48.4413 62.3934 -0.317732 3.05151
62.5584 57.7512 -0.166021 2.9043
48.4062 62.4658 0.678302 2.83388
45.5075 49.8216 -0.32637 3.12671
50.4712 53.8471 0.886552 2.96679
57.9115 64.0716 1.20008 3.09567
58.2437 53.9713 -0.183871 2.87951
48.8486 49.6703 -1.86406 3.0951
59.1986 57.256 0.0479831 3.02416
50.1671 55.8278 -0.635897 3.01505
59.0916 54.0941 0.505849 2.84237
53.327 51.8535 2.34015 2.84016
59.9524 52.0773 0.887673 3.138
50.991 54.6783 1.62726 2.89962
57.7165 53.6105 -0.785965 2.86985
52.457 48.2291 -0.0597915 2.96066
45.3415 50.3734 -0.234246 2.92348
58.994 62.9606 1.92177 3.12571
47.4126 48.5334 0.975032 3.03078
65.5909 60.8613 0.2436 3.04459
51.9164 52.0955 -0.596427 3.03238
49.881 50.6364 -0.703642 3.13069
46.4982 53.5368 0.122856 2.8739
54.2766 58.473 -0.216922 3.0954
50.0679 46.027 1.37131 3.11907
40.8695 50.0049 0.831655 3.07531
55.2758 51.5538 -1.6077 2.90726
52.8705 44.507 0.184827 3.03698
51.4083 52.1035 0.165856 2.94953
52.5696 53.7929 -2.27814 2.92607
52.1753 56.7005 -0.353664 2.79347
51.7943 52.4359 0.382773 2.98626
52.6223 46.7132 1.70216 3.02273
49.9165 62.5212 0.189237 2.75816
45.0493 45.2831 -1.85769 3.13377
49.6729 60.8668 -0.465629 3.12261
52.3789 47.5663 1.5594 3.03665
59.4502 62.0801 -1.57735 3.00123
49.9536 52.9772 0.759453 2.80224
55.3124 59.3086 0.759148 3.0844
50.7239 43.4371 -2.70946 2.97335
55.4922 47.4264 -0.395556 3.00896
50.6132 58.5703 -1.1611 2.88125
47.1044 53.7592 -1.31502 2.99788
57.9613 52.6791 -0.284752 3.05616
48.6827 48.2782 -0.67532 2.97367
53.493 44.2122 0.213807 2.88923
48.8662 54.2497 -1.08703 3.13462
54.6245 46.616 0.0893718 2.91478
47.0001 56.022 0.972744 3.10862
51.752 55.811 -0.611685 3.03208
60.514 55.1563 -0.131306 3.08628
41.5955 49.0671 0.429742 3.11977
54.013 51.2422 -2.36551 2.89777
57.4771 45.2096 1.32323 2.68318
59.6504 49.6095 -0.770731 3.11802
61.1757 52.7411 -1.17677 3.04615
55.5103 46.1257 -0.0447073 2.99685
54.9674 42.8031 0.308736 3.01523
52.5236 62.0269 -0.440791 3.06693
44.4974 52.5369 0.15916 3.08945
59.5555 57.5322 1.46267 3.10153
57.1734 50.664 -0.0192168 2.83723
58.9322 55.4341 -0.143554 2.97915
53.1967 46.7726 0.08084 3.11668
49.5963 59.4072 0.720809 3.0068
46.5318 55.8113 -1.42747 3.12415
48.819 59.6463 0.475677 2.68883
48.9491 49.4293 -1.79979 3.10746
52.0526 50.8214 -0.320476 3.10702
56.224 53.0279 -0.215634 3.03586
55.3426 41.988 0.740145 2.97236
48.3839 56.6934 1.38457 3.07311
45.1439 47.1292 0.985285 3.10707
49.9116 48.8758 -1.94682 3.11358
53.2547 50.9106 1.02805 3.11847
52.9044 57.9028 0.140423 3.13482
52.9733 48.8065 0.61353 3.10437
51.5612 52.5051 -0.0609228 2.83232
62.4421 44.6816 0.422575 3.11866
46.9662 56.7601 -1.05872 3.09667
53.3122 54.6475 0.087653 2.95135
47.3602 54.0473 -0.519599 2.99501
55.201 59.912 -0.565239 2.96155
51.1283 55.5046 -0.754054 3.01981
51.4025 47.1559 1.51672 3.00726
52.4271 54.2698 0.719568 2.90671
54.1818 60.8873 0.693996 3.06377
49.837 48.8046 0.116612 2.70194
55.3695 58.7337 0.100799 3.03585
52.1151 54.0938 -0.653038 3.07702
48.8385 53.5186 -2.60264 2.81403
47.3499 54.7148 1.30431 3.03643
58.8245 56.5787 0.45463 3.123
48.8859 54.1775 2.20985 2.93533
58.0372 47.7698 -0.500898 2.77202
57.9272 50.7798 1.46546 3.06724
62.6078 47.1717 1.43937 2.88716
39.3725 46.7676 -0.837096 3.14093
52.5391 53.7643 -0.182204 2.87275
54.9294 61.7045 -0.0244671 2.94607
54.7764 49.3712 -0.241126 3.03245
53.6576 50.1571 0.779877 2.92483
56.5142 49.0627 -0.674322 3.11686
57.5735 55.4884 -1.55166 2.99935
44.4072 54.7866 1.20952 2.99088
55.6313 49.968 1.26393 2.68971
59.3853 48.309 -1.9785 3.03343
51.4582 45.6481 1.07914 3.0768
54.8091 50.4505 2.03402 2.99762
53.8952 48.6178 1.16266 3.01208
45.9672 58.0402 -0.688181 3.06773
48.6234 54.3386 -0.334303 3.07535
57.3743 47.5958 0.49916 2.98004
56.7698 52.5368 -0.350671 3.11895
41.8797 58.1769 -1.14927 3.02215
56.197 69.4964 0.192366 3.08894
50.0482 57.7985 0.0306513 2.93481
53.6123 46.0085 -0.0554129 3.10955
50.8949 58.1625 0.161945 3.13685
57.4605 60.7458 -0.117347 2.88611
42.3155 65.8284 0.442232 2.8677
60.3479 40.3597 0.0302665 3.06569
40.509 49.9312 -1.52391 2.98791
58.119 48.1344 0.764937 3.0413
57.5002 57.5905 1.20904 2.89711
58.1968 51.1364 -2.36074 2.78134
60.3651 59.4535 -0.410348 3.08433
49.0563 50.7388 -0.641294 3.00228
48.4208 52.6619 -1.05334 2.91477
62.0689 46.7565 -1.63828 3.10733
51.7609 54.7495 -0.767926 2.95172
52.8158 63.3111 0.452474 2.83479
42.9814 63.8506 1.07598 3.11626
58.1513 52.5694 -0.581586 3.00362
55.6972 48.3591 0.744712 2.9746
56.1773 55.1983 -0.0303939 3.08632
52.0746 49.9439 1.00953 2.967
63.2462 57.6019 -0.36194 2.7619
51.6857 55.1824 1.7204 3.13363
47.0718 52.3245 1.45914 2.92793
53.7926 54.5079 1.03476 3.139
55.0324 49.7216 0.0706191 3.12443
48.4375 47.5747 -0.583975 2.86324
51.1899 47.1634 0.0942538 3.1113
55.3897 51.9794 0.529844 3.11674
52.7624 62.5122 -0.0211753 2.95541
58.9334 56.5542 -0.479581 2.90654
62.0542 47.5632 1.24242 2.93137
47.4987 49.9062 0.251159 2.97584
51.4274 58.9286 0.445272 3.00115
44.2346 50.5635 2.04468 3.09463
56.9144 55.5548 0.620194 3.02006
40.698 46.3817 -1.62925 3.04002
56.9746 62.3997 -1.05639 3.12428
57.4009 56.9005 0.380836 2.77723
47.4436 49.2707 0.0596956 2.98905
44.8654 52.4339 -0.159262 3.11306
57.6674 48.3497 0.761028 2.88936
59.9112 52.6643 -1.30702 3.02114
57.1157 43.103 0.288705 3.10586
48.7173 54.6298 0.0419823 3.01821
48.0429 52.8602 0.99571 3.02189
58.0027 49.3217 0.0791324 2.85825
45.1539 51.0787 -0.708979 3.02053
58.6144 48.2105 1.52408 3.07705
51.8027 56.2925 -0.933998 3.05315
51.6688 49.556 -0.621421 3.01498
48.1929 45.9226 0.740594 3.1047
53.8592 52.2067 0.577187 2.8929
50.6108 60.1181 -1.59739 2.88964
60.7983 52.4843 -0.390274 2.85923
51.2203 52.332 -0.613332 2.99449
49.821 55.3187 -1.85665 2.88915
53.9926 56.0219 0.517269 3.04841
52.072 49.1494 1.71813 2.99574
54.5893 54.7193 5.46515e-05 2.71431
53.5225 58.7886 0.129784 3.04781
51.5177 52.8922 -0.278753 2.95569
43.0649 52.6594 1.25147 3.09544
52.181 53.4246 1.33514 3.13531
49.5173 53.8045 -0.703459 3.01919
54.5132 38.2335 0.789026 3.11692
50.9512 49.2744 1.08024 2.95486
51.6434 53.9634 -1.63481 3.00024
42.8771 62.0662 -0.824299 2.9393
53.2175 51.7898 1.86651 2.97288
50.5444 52.4912 -1.8882 3.04853
46.0337 59.3536 0.6674 3.1023
61.3782 49.6056 1.38035 3.00677
45.0157 49.4766 -2.06442 2.99822
51.1472 55.1041 1.15109 3.06613
58.6684 51.1096 0.897828 3.03433
64.6449 52.9039 -0.281724 3.11639
50.8887 53.1364 -0.87498 2.94687
61.5803 55.8455 -1.13499 2.78615
49.5293 62.1486 1.12878 3.02035
64.394 54.5021 0.746182 2.99109
50.1415 44.6851 -0.162515 3.01283
51.0296 44.5055 0.968815 2.92537
55.1486 63.3252 -0.0845814 3.05329
54.8415 46.6483 0.778823 2.94571
47.7348 55.2708 0.179835 3.10519
61.3822 52.2468 0.751147 2.96304
55.4112 53.8358 1.21222 3.13696
64.8784 49.8222 -0.325232 3.07971
46.0391 47.3663 -1.39021 3.08192
51.2197 52.0782 -0.3555 3.13673
56.0269 56.5536 -0.215782 3.08166
60.8147 57.5569 0.958498 3.05757
55.0756 56.1385 -0.899991 2.94848
56.9342 53.2568 -0.122725 2.89183
46.8864 60.155 0.886821 2.97932
47.6523 61.5566 -0.837722 3.07555
48.4142 46.7043 -0.692652 3.02455
47.2573 41.8545 2.08301 3.10077
57.4588 47.6224 0.494895 3.10946
55.6334 49.5074 0.518655 3.01397
53.9283 59.9036 -1.60995 3.06734
46.3187 48.1951 -1.06028 2.97175
51.1906 54.9017 0.357573 2.9954
51.2766 44.9251 0.0226653 3.12776
52.0138 59.7296 -1.3769 2.91941
49.4925 49.0989 -0.472182 3.0842
53.0377 57.359 0.404562 3.12443
45.7964 63.148 -0.529698 3.07984
45.1818 55.9941 -2.09118 3.10257
44.6294 51.0618 0.00127524 3.09702
55.5205 52.5187 0.518981 3.13226
62.4149 51.3281 -0.764945 2.88076
53.919 58.1547 0.860499 2.93166
53.4676 50.6035 0.188544 2.87719
48.7666 50.0354 -0.108072 3.00899
66.0328 54.9892 0.67935 3.09357
47.0798 44.5497 1.57903 3.03856
57.5737 54.9893 -0.75119 2.86434
63.3873 47.1053 0.195706 2.78151
51.4852 54.2771 -1.4077 2.93051
45.7584 47.5322 -0.96141 3.01984
49.6335 50.9855 -1.54206 2.9253
56.6748 49.0356 1.06095 3.06373
49.871 51.7103 1.11894 2.9404
47.4534 57.6459 -1.33766 2.88972
54.6394 63.6216 0.271561 3.07423
52.0193 51.4213 0.124837 3.03269
47.8913 45.3923 0.751893 3.01423
57.5495 53.3415 -0.266957 3.02227
49.3764 59.9814 -1.50852 3.01332
60.7165 54.5765 0.637279 2.95607
60.1247 51.463 -0.238723 2.99618
60.8622 52.5976 -1.09716 3.11392
51.0316 59.9865 -2.85875 3.04712
53.1476 43.0984 0.149356 3.05266
59.4918 45.2147 -0.162259 2.99717
66.4417 48.3382 -1.1823 3.00954
47.1791 56.4801 0.819465 3.00069
49.9324 39.478 0.142171 2.90173
56.7017 50.6357 -0.410991 2.78716
58.2452 52.1937 1.81838 3.10817
53.625 49.6483 0.708759 3.09968
64.4468 53.3729 -0.890983 3.04356
49.5827 57.6223 -1.0163 3.07196
46.0477 53.4796 -1.54798 3.07184
57.3206 54.5106 -0.538496 2.952
57.3315 50.4926 -0.916376 3.13051
65.3874 49.8763 -0.0950717 3.13091
47.453 57.0812 -0.927382 3.00789
37.8565 52.5781 -0.442727 3.01993
48.4781 55.7902 -1.2951 3.11719
56.1805 49.5159 -0.816135 3.08735
48.5125 54.3788 -0.0146573 3.09838
56.4764 41.3937 -0.808588 3.07534
49.0329 48.74 1.00975 3.07653
62.5395 50.85 0.0347426 2.91105
53.9203 46.8338 -0.530689 3.07753
49.466 61.4033 -0.835894 2.83447
60.4912 53.7115 1.32355 3.08491
58.2715 49.258 0.906294 3.00453
44.9296 65.1167 -1.08233 2.79664
55.6752 53.3789 -0.623473 3.02438
52.3255 46.8264 1.10225 3.09438
46.4025 48.7493 -0.582929 3.12191
50.1371 53.2947 -0.855979 3.13556
51.8146 44.74 1.20841 3.07673
58.373 57.9146 0.0613934 3.09378
51.9164 64.2978 -0.249522 3.08878
60.7227 52.8874 -1.73083 3.03252
39.9133 55.5267 -1.01451 3.06106
56.5909 56.2654 -1.43908 2.94955
51.2887 45.6799 0.266184 3.04458
50.8675 58.0545 -0.0981039 3.11636
56.9862 49.8252 1.03424 3.14154
55.514 50.6588 -0.943205 3.13248
54.4311 52.6052 -0.486863 2.90099
53.8895 47.7006 1.91012 3.10655
55.5256 56.5824 0.369666 2.69793
50.7558 64.763 0.581834 2.89699
47.7766 57.7375 0.242141 2.95987
54.2554 53.556 2.61812 2.93744
48.864 57.45 -1.53098 2.97214
60.5206 59.1472 -1.50285 2.92184
50.2831 52.2175 -1.62535 3.14104
53.117 52.3199 0.0620276 3.02276
53.1588 50.6818 0.283291 2.95063
48.3899 56.6368 0.10989 3.02412
55.2786 39.2207 -0.146739 3.06886
49.1894 52.9679 -0.584083 2.84796
43.6284 51.614 -0.537139 3.05844
49.8849 59.5267 -0.0946643 2.97486
59.3352 56.7895 -2.07005 2.99667
59.2844 47.121 1.7323 2.98726
50.3533 51.1134 1.66516 3.12921
52.4839 54.9208 0.8771 3.10089
60.1379 53.3353 0.806936 2.9953
53.5273 58.2756 -0.465994 3.00261
57.6133 47.6816 -1.70183 3.07792
50.8531 51.9828 0.112785 3.10911
53.1145 50.3023 -1.5863 3.09868
52.2865 45.9292 -2.1252 3.00813
53.356 51.4047 -0.135196 3.03005
51.5067 61.1921 3.11819 3.0182
52.4547 51.8598 -0.419553 2.91068
62.3695 54.2734 -0.552724 2.95728
45.1014 50.6039 0.277283 3.08572
52.3543 60.9865 -0.00864862 3.04483
50.815 47.3845 1.58716 3.03269
57.63 50.9493 0.329263 3.05552
48.0492 42.2746 -0.665964 3.01359
49.0105 46.4262 2.48579 2.93279
46.4366 61.8372 -0.712834 2.93176
49.8863 54.8058 -0.218799 2.80523
59.268 58.3559 -0.232267 3.03492
54.1549 48.7603 -0.545772 2.91358
51.4955 55.501 1.07575 2.86646
46.4589 60.3606 -0.814392 3.06571
54.0879 58.8922 1.43204 3.01926
50.439 56.9835 0.922203 2.92996
52.4556 58.8415 1.12509 3.09773
50.9236 59.4237 1.16644 2.97749
51.3788 47.5289 -0.250539 3.11741
44.3703 51.5214 -0.424087 3.05624
49.9167 49.7672 -0.410692 3.0768
56.1213 54.3465 -0.202841 2.7937
44.9045 57.692 0.765742 3.02646
56.8906 54.1521 1.01002 2.90326
63.539 51.1955 0.747778 2.93871
50.5901 54.0722 -1.25466 2.85458
50.8852 57.9405 0.0547766 3.04385
61.5753 45.6419 -1.94282 2.9401
51.0692 49.6671 1.10184 3.09797
50.1064 47.3825 -0.558746 2.90276
59.0317 47.9344 -1.91405 3.11697
57.9015 51.5622 0.694487 3.09901
42.563 62.1703 0.21377 2.97042
52.2867 51.7573 -0.868316 3.08066
54.7911 54.682 0.483075 2.87004
53.4013 50.4374 0.545323 2.86453
61.3046 57.33 0.583797 3.07785
46.3159 51.1066 -0.307326 2.99745
51.4782 50.8113 0.559193 2.96755
57.8548 57.4729 0.452392 2.95774
46.8214 50.3931 -1.09234 3.12015
46.7602 49.6007 -0.313472 2.95814
53.2963 54.3353 1.81036 2.94488
44.4001 55.9575 1.43676 3.0328
59.8566 62.075 -0.29366 3.05903
56.2505 49.6862 -2.46038 2.80241
55.123 49.1514 -0.402858 2.89456
49.3211 61.9191 -0.328937 3.07969
45.3133 60.3699 0.823321 3.04574
53.6379 43.2852 1.58788 2.77604
54.1719 61.531 0.215764 3.06714
55.5981 47.4831 -0.87824 2.92066
49.5325 52.1603 -0.785962 3.08535
60.0863 58.6773 1.54902 2.90031
52.5474 57.8731 -0.647032 2.87438
55.34 49.9205 1.01673 2.99587
60.4245 61.746 0.763346 3.09426
53.1283 50.6615 1.44377 3.11631
50.9482 52.4427 1.25167 3.12072
56.2031 57.8053 -0.512421 3.11718
43.2143 56.2431 0.30329 3.07009
55.9418 49.9622 0.140276 3.08383
53.068 61.0955 0.434659 2.91673
53.5014 46.2102 -1.0609 2.82654
40.1359 43.0618 0.40412 3.0892
52.6829 52.3318 -0.796008 3.06747
65.5983 49.8402 -0.208857 3.05747
60.7698 50.0276 0.106791 3.1157
51.0187 50.3416 0.5287 2.95539
57.1061 53.7384 -0.605374 2.96551
48.4862 45.9611 0.0392552 2.97208
43.2896 45.0915 0.508654 2.84283
47.5848 52.3472 -0.897176 2.92889
46.8812 59.7296 -1.66274 2.97999
48.3064 52.8207 -1.46346 2.76312
47.8924 58.1956 -0.516708 2.93139
60.8686 61.1221 0.250163 3.00631
51.0343 48.4681 0.204847 2.79995
52.9283 49.4201 1.13022 2.80147
51.428 49.5745 -0.453182 3.07622
51.8077 47.7349 0.504447 3.03235
50.3098 51.2673 -1.45742 2.88193
54.3083 50.8236 1.2785 2.89701
55.5098 40.6199 -0.942355 2.98172
54.5802 57.3111 0.582923 3.09437
56.0623 57.749 0.901483 2.81243
41.0749 54.7684 -0.574729 2.7176
47.9022 46.5342 -0.465466 3.03535
49.8974 56.3507 -0.210782 3.06838
53.1862 46.648 -0.811033 3.01508
62.0965 56.4888 -0.270659 3.06923
50.5009 56.1009 0.662275 3.09773
43.9324 49.5926 1.66515 3.07945
53.4119 53.7183 -2.68602 2.98629
64.6602 55.306 -0.920937 3.11787
53.4925 50.9459 -0.734371 2.91161
58.484 56.2717 -0.984915 2.97247
50.934 55.0972 0.451102 3.1318
50.6066 51.5964 0.522946 3.06919
43.7356 53.1163 0.00813802 2.79122
49.4365 54.184 -0.919463 3.13912
56.6895 48.6949 1.30928 3.05697
53.0322 46.3741 0.742008 3.14067
54.9329 54.0015 -0.578525 2.82696
51.6584 54.2612 0.731558 2.8926
58.2136 47.8051 1.76662 2.90562
55.1886 37.6591 0.364712 2.96445
55.903 56.9836 0.361659 2.97622
48.4489 51.165 -0.979325 3.09327
49.4386 55.1909 -0.49603 3.0605
53.3359 63.6221 -0.357242 2.91188
55.8803 59.137 -0.688682 3.09758
44.5653 51.4463 0.0319349 2.92835
52.9855 54.3799 1.23867 2.7686
52.2694 55.8836 -0.146273 3.02159
58.5291 56.9949 -1.07939 3.01834
46.0695 53.0986 -0.905708 3.01245
58.7685 60.4071 0.783891 3.03373
47.0233 57.7524 -0.121207 2.57996
47.5936 52.42 -1.20006 3.07948
52.7772 62.7213 -0.988432 3.00884
59.4081 50.8959 0.29379 3.12822
66.8898 48.3468 -0.475812 3.07798
60.0115 54.7828 0.455086 2.87698
57.6001 45.9877 0.967058 3.10276
55.9894 56.2046 -0.289255 3.07336
58.5809 55.7333 2.34099 3.13948
61.0115 54.3328 -1.62947 3.02639
56.5526 47.1735 -1.74629 3.13677
55.804 59.6566 -1.05178 2.80111
50.5603 54.8816 1.03419 3.01248
57.7543 43.0245 -0.0777331 2.95194
56.8011 53.6971 -0.427482 2.90517
56.7085 52.5494 0.989344 2.94067
53.022 49.2537 -0.236925 3.09617
62.3153 50.8124 0.497491 3.07492
61.0939 53.6033 0.561704 2.97598
45.7513 49.6269 -0.0106769 3.11502
50.6504 51.678 0.898826 3.04454
51.2092 54.1426 0.465407 3.11106
58.7568 47.2352 0.292944 3.06952
42.6463 46.1091 -0.010843 3.06685
53.9776 49.1559 -0.675165 3.13786
57.21 55.2138 0.0517733 3.09142
47.7268 50.9136 0.00330287 3.06145
54.9162 56.4722 0.684944 3.00739
57.1849 54.0634 1.7002 3.02397
55.5127 50.0019 -1.39694 3.11119
48.2206 57.6966 -1.44494 2.93721
60.9466 55.6788 1.14877 2.81964
45.0689 56.5608 1.01424 3.00937
46.6848 48.9365 0.016587 2.75905
54.3375 59.6067 2.21888 3.00723
59.484 57.8353 -0.884652 3.06271
45.3105 51.9018 0.043106 2.96975
46.9701 52.7925 -1.13491 3.14002
53.8182 51.8641 0.191091 2.93864
53.9622 54.6426 1.19103 2.98201
48.0721 59.9677 -1.17368 2.89672
57.1154 60.6367 0.153691 3.03095
56.0575 47.9907 0.997109 3.05024
58.8689 48.6756 0.215277 2.98047
47.89 48.3048 2.30322 2.88449
53.6232 48.2068 -0.388647 2.96345
51.0865 56.0495 -0.128909 2.99739
49.6217 50.429 0.308386 2.94896
59.2178 53.0514 -0.496519 3.13376
53.6266 47.4859 1.75112 3.12395
46.5597 53.1954 0.299534 3.14138
50.5018 61.5977 -0.380669 2.95124
51.2139 49.1755 -0.0323793 3.06541
52.3963 55.2885 -0.82455 3.11921
48.8586 49.181 0.191734 2.96465
54.1714 58.3405 0.479307 2.94731
32.9895 60.4908 1.12099 2.89924
49.775 58.9318 0.0139989 3.04935
55.9593 50.0516 -1.13582 2.82036
56.8062 44.2065 1.68625 3.07774
51.0695 56.9014 0.857787 3.03133
51.6537 52.6545 1.08808 2.81033
58.4747 54.607 1.27869 2.95723
46.9909 47.1459 -0.00667213 3.10329
50.5374 59.7093 0.362058 2.89846
59.7485 50.1943 2.38336 3.13915
45.6576 57.1345 1.47146 3.03622
59.7972 49.0384 -0.981368 2.8699
57.1425 61.7418 -0.852619 2.9536
50.4594 50.4009 -0.738385 2.86772
55.7364 47.2855 -0.0879397 3.04276
51.4022 55.759 -0.435194 2.93256
41.824 56.3124 0.739938 2.86227
61.4171 56.4856 0.885274 2.922
47.2531 53.6571 -1.9982 3.09319
59.257 53.6721 -1.74749 3.03713
42.2939 51.8438 -0.212359 3.02654
46.1713 51.4134 -1.77092 2.75462
54.5278 53.9659 -0.672174 2.98384
50.7919 50.9993 -0.562929 3.04654
50.8405 52.0022 1.21412 3.01158
55.4487 53.8691 2.52536 3.02063
56.4327 42.8574 -1.4413 3.10092
59.4883 57.1573 0.52587 3.02752
56.4202 51.9681 -0.951853 2.97288
53.4539 55.5995 -1.73227 3.05448
48.7243 48.7659 -1.16648 3.02653
57.7436 54.5588 -0.00148111 3.01793
59.457 52.3422 0.361835 2.90363
55.4385 63.3548 1.92196 2.99815
53.4094 49.2828 0.450981 2.78494
56.0442 52.0419 0.347787 2.76323
59.0961 46.7354 -0.211187 3.03937
63.4042 45.4915 -0.83193 2.76448
39.8448 58.2042 -1.01782 2.91593
57.7147 62.4327 1.88773 2.95466
56.7758 54.7345 0.143945 3.04976
50.416 53.2811 1.78976 3.0251
53.3367 54.2017 0.00831255 2.85472
